"","Code","Intervention","Platform","HPP","Urgency","Objective","Original Unit Cost","Original Currency","Year","Country","Base population","Multiplier","Multiplier type","Multiplier2","Multiplier2 type","Multipliers","PIN","Coverage","Target Coverage","ID","exchange","country","year","n","cpi_study","cpi_end","cpi_adjust","global_inflation","exchange_end","gni","gni_selected_country","gni_adjust","tradable_uc","nontradable_uc","adjusted_uc"
"123","FLH48","Trauma laparotomy","First-level hospital",1,"Urgent","Mortality reduction: age 5+; group II-III causes","179.0","USD","2012.0","LIC","62772857.14","0.007","Require surgery","1.0","NA","Population","439410.0","0.01","0.8",123,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,60.1001666125354,155.453289319242,215.553455931777
"124","FLH49","Trauma-related amputations","First-level hospital",1,"Urgent","Mortality reduction: age 5+; group II-III causes","179.0","USD","2012.0","LIC","66282777.78","0.0018","Require surgery","1.0","NA","Population","119309.0","0.01","0.8",124,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,60.1001666125354,155.453289319242,215.553455931777
"125","FLH50","Tube thoracostomy","First-level hospital",1,"Urgent","Mortality reduction: age 5+; group I causes","89.5","USD","2012.0","LIC","66282800","0.25","Require admission","0.07","Require surgery","Population","1159949.0","0.01","0.8",125,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,30.0500833062677,77.7266446596208,107.776727965888
"126","FLH51","Assessment, provision and training in the use of assistive products, including assistive devices for hearing","First-level hospital",0,"Chronic","Reduction in disability","6.58","USD","2016.0","LIC","19775899","1.0","NA","1.0","NA","Population","1.9775899E7","0.05","0.8",126,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0,6.58,6.58
"127","FLH52","Compression therapy for amputations, burns, and vascular or lymphatic disorders","First-level hospital",0,"Chronic","Reduction in disability","6.58","USD","2016.0","LIC","19775899","1.0","NA","1.0","NA","Population","1.9775899E7","0.05","0.8",127,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0,6.58,6.58
"128","FLH53","Evaluation and acute management of swallowing dysfunction","First-level hospital",0,"Chronic","Mortality reduction: age 5+; group II-III causes","6.58","USD","2016.0","LIC","19775899","1.0","NA","1.0","NA","Population","1.9775899E7","0.05","0.8",128,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0,6.58,6.58
"129","FLH54","Fabrication, fitting, and training in the use of prosthetics, orthotics, and splints","First-level hospital",0,"Chronic","Reduction in disability","6.58","USD","2016.0","LIC","19775899","1.0","NA","1.0","NA","Population","1.9775899E7","0.05","0.8",129,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0,6.58,6.58
"130","FLH55","Initial assessment, and prescription, and provision of individualized interventions for musculoskeletal, cardiopulmonary, neurological, speech and communication, and cognitive deficits, including training in preparation for discharge","First-level hospital",0,"Chronic","Reduction in disability","6.58","USD","2016.0","LIC","19775899","1.0","NA","1.0","NA","Population","1.9775899E7","0.05","0.8",130,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0,6.58,6.58
"131","FLH552","Management of maternal sepsis, including early detection at health centers","First-level hospital",1,"Urgent","Mortality reduction: age 5+; group I causes","84.18","USD","2016.0","LIC","2531608","1.0","NA","1.0","NA","Population","2531608.0","0.39","0.8",131,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,85.3685703805023,0,85.3685703805023
"132","FLH56","Mobilization activities following acute injury or illness","First-level hospital",0,"Chronic","Reduction in disability","6.58","USD","2016.0","LIC","19775899","1.0","NA","1.0","NA","Population","1.9775899E7","0.05","0.8",132,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0,6.58,6.58
"133","FLH57","Prevention and relief of refractory suffering and of acute pain related to surgery, serious injury, or other serious, complex or life-limiting health problems","First-level hospital",1,"Urgent","Non-health outcomes","64.36","USD","2016.0","LIC","7498607","1.0","NA","1.0","NA","Population","7498607.0","0.05","0.8",133,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,19.5806172120069,45.052,64.6326172120069
"134","FLH7","Management of preterm labor with corticosteroids, including early detection at health centers","First-level hospital",1,"Urgent","Mortality reduction; under-5","33.73","USD","2016.0","LIC","20456161.02","0.118","Preterm","1.0","Fertility, LI","Both","2413827.0","0.39","0.8",134,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,34.2062470769107,0,34.2062470769107
"135","FLH8","Management of labor and delivery in high risk women, including operative delivery (CEmNOC)","First-level hospital",1,"Urgent","Mortality reduction; under-5","248.0","USD","2008.0","India","40367700","0.06","C-section","1.0","Fertility, LI","Both","2422062.0","0.21","0.8",135,43.5051833333333,"India","2008.0",50,80.5305542396968,155.94504973946,1.9364705882353,1.35931234443884,67.1953128073894,1679.056423,794.4947062,0.47317927814508,101.13283842625,102.988413140238,204.121251566488
"136","FLH9","Surgery for ectopic pregnancy","First-level hospital",1,"Urgent","Mortality reduction: age 5+; group I causes","35.0","USD","2016.0","LIC","394798","1.0","NA","1.0","NA","None","394798.0","0.39","0.8",136,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,35.4941787041765,0,35.4941787041765
"137","HC1","Early detection and treatment of neonatal pneumonia with oral antibiotics","Health center",1,"Urgent","Mortality reduction; under-5","7.935360825","Pounds","2002.0","United Kingdom","4513161","1.0","NA","1.0","NA","None","4513161.0","0.5105","0.8",137,0.667223333333333,"United Kingdom","2002.0",44,83.9744775291289,112.076937303495,1.33465477370333,1.69456953423677,0.740634463697084,44726.52721,794.4947062,0.0177633891061939,6.04611081122205,0.17780975163943,6.22392056286148
"138","HC10","Screening and management of diabetes in pregnancy (gestational diabetes or preexisting type II diabetes)","Health center",0,"Chronic","Reduction in disability","259.53","PPP","2011.0","India","40367692","1.0","Fertility, LI","1.0","NA","Fertility","4.0367692E7","0.04","0.8",138,46.6704666666667,"India","2011.0",53,108.858360966367,155.94504973946,1.4325500435161,1.17315521153989,67.1953128073894,1679.056423,794.4947062,0.47317927814508,1.95714116740389,1.83266103542137,3.78980220282527
"139","HC11","Management of labor and delivery in low risk women (BEmNOC), including initial treatment of obstetric or delivery complications prior to transfer","Health center",1,"Urgent","Mortality reduction; under-5","84.0","USD","2008.0","India","10620078","1.0","NA","1.0","NA","None","1.0620078E7","0.21","0.8",139,43.5051833333333,"India","2008.0",50,80.5305542396968,155.94504973946,1.9364705882353,1.35931234443884,67.1953128073894,1679.056423,794.4947062,0.47317927814508,34.2546710798588,34.8831721926613,69.1378432725201
"140","HC12","Detection and treatment of childhood infections with danger signs (IMCI)","Health center",1,"Urgent","Mortality reduction; under-5","4.02","USD","1999.0","Tanzania","126352848","1.0","NA","1.0","NA","None","1.26352848E8","0.5105","0.8",140,744.759075,"Tanzania","1999.0",41,48.8158908751897,166.198224024889,3.40459266532321,1.87791667591526,2177.08595381578,1030.71271,794.4947062,0.770820713174285,2.2647675111538,2.52628798544714,4.79105549660094
"141","HC13","Among all individuals who are known to be HIV positive, immediate ART initiation with regular monitoring of viral load for adherence and development of resistance","Health center",1,"Chronic","Mortality reduction: age 5+; group I causes","157.0","USD","2015.0","Nigeria","11831610","1.0","NA","1.0","NA","None","1.183161E7","0.52","0.8",141,192.440333333333,"Nigeria","2015.0",57,158.938872312753,183.853081818277,1.15675340552624,1.02836380250302,253.492,3331.449808,794.4947062,0.238483168586882,48.4359350978922,23.0159049331733,71.4518400310655
"142","HC14","Psychological treatment for mood, anxiety, ADHD, and disruptive behavior disorders","Health center",0,"Chronic","Reduction in disability","35.44","USD","2012.0","LIC","8500670","1.0","NA","1.0","NA","None","8500670.0","0.023","0.8",142,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,11.8991614790405,30.7780143769493,42.6771758559898
"143","HC15","Management of complications following FGM","Health center",0,"Urgent","Non-health outcomes","0.035384239619243925","USD","2010.0","Ghana","36476132","1.0","NA","1.0","NA","None","3.6476132E7","0.39","0.8",143,1.431025,"Ghana","2010.0",52,100,206.685516654195,2.06685516654195,1.21232662515201,3.9098,2302.11084,794.4947062,0.345115748727372,0.0128691767403504,0.00646659122875966,0.01933576796911
"144","HC16","Post gender-based violence care, including counseling, provision of emergency contraception, and rape-response referral (medical and judicial)","Health center",1,"Time-bound (non-urgent)","Non-health outcomes","7.7246","USD","2012.0","Ecuador","1.7480699E7","1.0","NA","1.0","NA","None","1.7480699E7","0.75","0.8",144,1,"Ecuador","2012.0",54,109.804532676033,123.575683382786,1.12541513880291,1.1191837358014,1,6073.177399,794.4947062,0.130820269852618,2.59357400567146,0.79608938538361,3.38966339105507
"145","HC17","Syndromic management of common sexual and reproductive tract infections (for example uretheral discharge, genital ulcer, and others) according to WHO guidelines","Health center",1,"Urgent","Reduction in disability","5.98","USD","1999.0","Nicaragua","87441845","1.0","NA","1.0","NA","None","8.7441845E7","0.4","0.8",145,11.80925,"Nicaragua","1999.0",41,42.6964164952416,141.700061784993,3.31878113941448,1.87791667591526,28.6209624101587,1977.292608,794.4947062,0.401809374589034,3.36898251659198,2.3032229839561,5.67220550054808
"146","HC18","Opportunistic screening for cervical cancer using visual inspection or HPV DNA testing and treatment of precancerous lesions with cryotherapy","First-level hospital",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group II-III causes","3.105333333","USD","2012.0","LIC","21796298","1.0","NA","1.0","NA","None","2.1796298E7","0.1","0.8",146,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,1.04263156816067,2.69683955892477,3.73947112708544
"147","HC19.1","For individuals testing positive for hepatitis B and C, assessment of treatment eligibility by trained providers followed by initiation and monitoring of antiviral treatment when indicated","Health center",0,"Chronic","Mortality reduction: age 5+; group I causes","121.76","USD","2013.0","The Gambia","17520043.75","0.32","Treatment eligibility","1.0","NA","Population","5606414.0","0.16","0.8",147,35.9575868341651,"The Gambia","2013.0",55,115.482333219833,140.127145838956,1.21340764368009,1.07866364403366,43.8846335946905,664.8185149,794.4947062,1.19505502388047,39.4014255892615,101.268731271931,140.670156861193
"148","HC19.2","For individuals testing positive for hepatitis B and C, assessment of treatment eligibility by trained providers followed by initiation and monitoring of antiviral treatment when indicated","Health center",0,"Chronic","Mortality reduction: age 5+; group I causes","900.0","USD","2012.0","Egypt","1530536.88","0.827","Treatment eligibility","1.0","NA","Population","1265754.0","0.16","0.8",148,6.05605833333333,"Egypt","2012.0",54,117.887725975262,178.457025055503,1.51378800107613,1.1191837358014,10.0254007885465,3824.004854,794.4947062,0.20776508831283,302.179608666379,119.692375688661,421.87198435504
"149","HC2.1","Management of miscarriage or incomplete abortion and post abortion care","Health center",1,"Urgent","Non-health outcomes","16.87","USD","2012.0","Ghana","15094533","1.0","NA","1.0","NA","None","1.5094533E7","0.17","0.8",149,1.79581666666667,"Ghana","2012.0",54,116.475091832939,206.685516654195,1.7745040025437,1.1191837358014,3.9098,2302.11084,794.4947062,0.345115748727372,5.6641888868909,3.32171478412838,8.98590367101928
"150","HC2.2","Management of miscarriage or incomplete abortion and post abortion care","Health center",1,"Urgent","Non-health outcomes","8.38","BDT","2011.0","Bangladesh","15094533","1.0","NA","1.0","NA","None","1.5094533E7","0.17","0.8",150,74.1524,"Bangladesh","2011.0",53,111.39516515524,152.529140322278,1.36926176382713,1.17315521153989,78.4680916666667,1287.265014,794.4947062,0.617195913474892,0.0397736580584215,0.063176925994367,0.102950584052788
"151","HC20.1","Hepatitis B and C testing of individuals identified in the national testing policy (based on endemicity and risk level), with appropriate referral of positive individuals to trained providers","Health center",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","8.81776","USD","2013.0","The Gambia","2262402273","0.088","Detection rate","0.2","5-yearly","Population","3.981828E7","0.16","0.8",151,35.9575868341651,"The Gambia","2013.0",55,115.482333219833,140.127145838956,1.21340764368009,1.07866364403366,43.8846335946905,664.8185149,794.4947062,1.19505502388047,2.85341914014427,7.33379901330802,10.1872181534523
"152","HC20.2","Hepatitis B and C testing of individuals identified in the national testing policy (based on endemicity and risk level), with appropriate referral of positive individuals to trained providers","Health center",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","10.0","USD","2012.0","LIC","1135358754","0.137","Detection rate","0.268","NAT","Population","4.1685832E7","0.16","0.8",152,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,3.35755120740421,8.68454130275092,12.0420925101551
"153","HC21.1","Partner notification and expedited treatment for common STIs, including HIV","Health center",0,"Urgent","Mortality reduction: age 5+; group I causes","0.25","USD","2007.0","Kenya","114666415","1.0","NA","1.0","NA","None","1.14666415E8","0.4","0.8",153,67.3176381242857,"Kenya","2007.0",49,69.7546612757899,159.647316938312,2.28869747223218,1.4246097187023,101.504369498594,1371.233332,794.4947062,0.579401541414689,0.106845728902672,0.153904109756285,0.260749838658957
"154","HC21.2","Partner notification and expedited treatment for common STIs, including HIV","Health center",0,"Urgent","Mortality reduction: age 5+; group I causes","2.58","USD","2016.0","LIC","87441845","1.0","NA","1.0","NA","None","8.7441845E7","0.4","0.8",154,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,2.61642803019359,0,2.61642803019359
"155","HC22","PrEP for discordant couples and others at high risk of infection such as commercial sex workers (in high prevalence settings)","Health center",0,"Chronic","Mortality reduction: age 5+; group I causes","200.0","USD","2011.0","South Africa","122946260","0.05","High-risk","1.0","NA","Population","6147313.0","0.52","0.8",155,7.26113213232735,"South Africa","2011.0",53,105.017157732813,138.859306590936,1.32225352112676,1.17315521153989,14.7096108855267,6448.973567,794.4947062,0.123197079030608,70.3893126923936,11.2576134976898,81.6469261900834
"156","HC23","Provider-initiated testing and counseling for HIV, STIs, and hepatitis, for all in contact with health system in high-prevalence settings, including prenatal care with appropriate referral or linkage to care including immediate ART initiation for those testing positive for HIV","Health center",1,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","9.355","USD","2009.0","Swaziland","69438238","1.0","NA","1.0","NA","None","6.9438238E7","0.16","0.8",156,2.745,"Swaziland","2009.0",51,95.6853221296671,146.041620206143,1.52626982859749,1.24792334183865,6.22863027848979,4313.890984,794.4947062,0.184171252622456,3.50229685887016,0.811231468579442,4.3135283274496
"157","HC24","As resources permit, hepatitis B vaccination of high-risk populations, including healthcare workers, PWID, MSM, household contacts, and persons with multiple sex partners","Health center",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","0.67","USD","2016.0","LIC","896507000","0.001","Health workers density","1.0","NA","Population","896507.0","0.4","0.8",157,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.203837997701128,0.469,0.672837997701128
"158","HC25","Provision of voluntary medical male circumcision service in settings with high prevalence of HIV","Health center",1,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","38.33","USD","2009.0","Kenya","1495654","1.0","NA","1.0","NA","None","1495654.0","0.0","0.8",158,77.352012297579,"Kenya","2009.0",51,96.1895575526589,159.647316938312,1.65971568016532,1.24792334183865,101.504369498594,1371.233332,794.4947062,0.579401541414689,14.3498705078026,19.6624250827412,34.0122955905438
"159","HC26","Symptomatic screening and chest radiograph for PLHIV and children under five who are close contacts or household members of individuals with active TB; if no active TB, provision of isoniazid preventive therapy according to current WHO guidelines","Health center",0,"Chronic","Mortality reduction: age 5+; group I causes","48.93","USD","2003.0","Uganda","12155960","0.1","No co-infection","1.0","NA","Population","1215596.0","0.56","0.8",159,1963.72008333333,"Uganda","2003.0",45,59.278386250326,158.52031485061,2.67416717758133,1.64668398742473,3420.09800724736,739.9446253,794.4947062,1.0737218421958,24.1716742514076,56.4669886763915,80.6386629277991
"160","HC27.1","Diagnosis of TB, including assessment of rifampicin resistance using rapid molecular diagnostics (UltraXpert), and initiation of first-line treatment per current WHO guidelines for drug-susceptible TB; referral for confirmation, further assessment of drug resistance, and treatment of drug-resistant TB","Health center",1,"Chronic","Mortality reduction: age 5+; group I causes","206.805","USD","2011.0","South Africa","1207368.622","0.98","Drug-sensitive","0.8","Tested","Population","946577.0","0.56","0.8",160,7.26113213232735,"South Africa","2011.0",53,105.017157732813,138.859306590936,1.32225352112676,1.17315521153989,14.7096108855267,6448.973567,794.4947062,0.123197079030608,72.7843090567523,11.6406537969487,84.424962853701
"161","HC27.2","Diagnosis of TB, including assessment of rifampicin resistance using rapid molecular diagnostics (UltraXpert), and initiation of first-line treatment per current WHO guidelines for drug-susceptible TB; referral for confirmation, further assessment of drug resistance, and treatment of drug-resistant TB","Health center",1,"Chronic","Mortality reduction: age 5+; group I causes","455.0","USD","2011.0","South Africa","1207367.347","0.98","Drug-sensitive","0.2","Retreatment","Population","236644.0","0.56","0.8",161,7.26113213232735,"South Africa","2011.0",53,105.017157732813,138.859306590936,1.32225352112676,1.17315521153989,14.7096108855267,6448.973567,794.4947062,0.123197079030608,160.135686375195,25.6110707072444,185.74675708244
"162","HC28","Screening for HIV in all individuals with a diagnosis of active TB; if HIV infection is present, start (or refer for) ARV treatment and HIV care","Health center",1,"Chronic","Mortality reduction: age 5+; group I causes","2.12","USD","2016.0","LIC","1207369","1.0","NA","1.0","NA","None","1207369.0","0.62","0.8",162,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,2.14993311008155,0,2.14993311008155
"163","HC29","Screening for latent TB infection following a new diagnosis of HIV, followed by yearly screening among PLHIV at high risk of TB exposure; initiation of isoniazid preventive therapy among all individuals who screen positive but do not have evidence of active TB","Health center",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","8.71","USD","2003.0","Uganda","1131408","1.0","NA","1.0","NA","None","1131408.0","0.52","0.8",163,1963.72008333333,"Uganda","2003.0",45,59.278386250326,158.52031485061,2.67416717758133,1.64668398742473,3420.09800724736,739.9446253,794.4947062,1.0737218421958,4.30278525914083,10.0516548410253,14.3544401001662
"164","HC3","Management of preterm premature rupture of membranes, including administration of antibotics","Health center",1,"Urgent","Mortality reduction; under-5","3.98","USD","2016.0","LIC","4194981","1.0","NA","1.0","NA","None","4194981.0","0.39","0.8",164,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,4.03619517836065,0,4.03619517836065
"165","HC30.1","Evaluation and management of fever in clinically stable individuals using WHO IMAI guidelines, with referral of unstable individuals to first-level hospital care","Health center",1,"Urgent","Mortality reduction: age 5+; group I causes","0.6666666667","USD","2004.0","India","31301545.5","0.6666666667","Outpatient","1.0","NA","Population","2.0867697E7","0.19","0.8",165,45.3164666666667,"India","2004.0",46,63.3536380862151,155.94504973946,2.46150109844113,1.59811358115263,67.1953128073894,1679.056423,794.4947062,0.47317927814508,0.319622716246508,0.366563815840815,0.686186532087323
"166","HC30.2","Evaluation and management of fever in clinically stable individuals using WHO IMAI guidelines, with referral of unstable individuals to first-level hospital care","Health center",1,"Urgent","Mortality reduction: age 5+; group I causes","7.83","USD","2012.0","India","31301545.5","0.6666666667","Outpatient","1.0","NA","Population","2.0867697E7","0.19","0.8",166,53.4372333333333,"India","2012.0",54,118.995736617717,155.94504973946,1.31050955414012,1.1191837358014,67.1953128073894,1679.056423,794.4947062,0.47317927814508,2.6289625953975,2.70290446540825,5.33186706080575
"167","HC30.3","Evaluation and management of fever in clinically stable individuals using WHO IMAI guidelines, with referral of unstable individuals to first-level hospital care","Health center",1,"Urgent","Mortality reduction: age 5+; group I causes","3.506666667","USD","2010.0","Bangladesh","31301545.5","0.6666666667","Outpatient","1.0","NA","Population","2.0867697E7","0.19","0.8",167,69.6492916666667,"Bangladesh","2010.0",52,100,152.529140322278,1.52529140322278,1.21232662515201,78.4680916666667,1287.265014,794.4947062,0.617195913474892,1.27536760978114,2.05112440864054,3.32649201842169
"168","HC32","Provision of insecticide-treated nets to children and pregnant women attending health centers","Health center",0,"Time-bound (non-urgent)","Mortality reduction; under-5","8.52","USD","2012.0","Kenya","40367692","1.0","NA","1.0","NA","None","4.0367692E7","0.55","0.8",168,84.5296017573529,"Kenya","2012.0",54,124.715258324443,159.647316938312,1.28009450554153,1.1191837358014,101.504369498594,1371.233332,794.4947062,0.579401541414689,2.86063362870839,3.68369275156405,6.54432638027244
"169","HC33","Identify and refer to higher levels of health care patients with signs of progressive illness","Health center",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","0.09","USD","2016.0","LIC","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.05","0.8",169,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.0273812235717933,0.063,0.0903812235717933
"170","HC34","Stockpile and consider treating early high risk patients with anti viral medications according to nationally endorsed guidelines","Health center",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","0.09","USD","2016.0","LIC","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.05","0.8",170,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.0273812235717933,0.063,0.0903812235717933
"171","HC35","Annual flu vaccination and pneumococcal vaccine every five years for individuals with underlying lung disease","Health center",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group II-III causes","4.72","USD","2016.0","LIC","68390203","1.0","NA","1.0","NA","None","6.8390203E7","0.05","0.8",171,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,1.43599305843183,3.304,4.73999305843183
"172","HC36.1","Long-term combination therapy for persons with multiple CVD risk factors, including screening for CVD in community settings using non-lab-based tools to assess overall CVD risk","Health center",0,"Chronic","Mortality reduction: age 5+; group II-III causes","68.26","USD","2012.0","Tanzania","33180433","1.0","NA","1.0","NA","None","3.3180433E7","0.04","0.8",172,1571.69799856913,"Tanzania","2012.0",54,130.722757255987,166.198224024889,1.27137942553822,1.1191837358014,2177.08595381578,1030.71271,794.4947062,0.770820713174285,22.9186445417411,33.8054252656717,56.7240698074128
"173","HC36.2","Long-term combination therapy for persons with multiple CVD risk factors, including screening for CVD in community settings using non-lab-based tools to assess overall CVD risk","Health center",0,"Chronic","Mortality reduction: age 5+; group II-III causes","1.0","USD","2012.0","South Africa","275983886","1.0","NA","1.0","NA","None","2.75983886E8","0.04","0.8",173,8.20996862659331,"South Africa","2012.0",54,111.028280676843,138.859306590936,1.25066609826282,1.1191837358014,14.7096108855267,6448.973567,794.4947062,0.123197079030608,0.335755120740421,0.0601977337293094,0.39595285446973
"174","HC37","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Health center",0,"Chronic","Mortality reduction: age 5+; group II-III causes","51.25","USD","2016.0","LIC","61043754","1.0","NA","1.0","NA","None","6.1043754E7","0.05","0.8",174,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,15.592085645049,35.875,51.467085645049
"175","HC38","Provision of aspirin for all cases of suspected acute myocardial infarction","Health center",1,"Urgent","Mortality reduction: age 5+; group II-III causes","0.03","USD","2016.0","LIC","182505311.8","0.0126","DK","0.381","DK","None","876135.0","0.04","0.8",175,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.00912707452393111,0.021,0.0301270745239311
"176","HC39","Screening and management of albuminuric kidney disease with ACEi or ARBs, including targeted screening among people with diabetes","Health center",0,"Chronic","Mortality reduction: age 5+; group II-III causes","46.22","USD","2012.0","Tanzania","15080194.67","0.75","Proteinuria","1.0","NA","Population","1.1310146E7","0.04","0.8",176,1571.69799856913,"Tanzania","2012.0",54,130.722757255987,166.198224024889,1.27137942553822,1.1191837358014,2177.08595381578,1030.71271,794.4947062,0.770820713174285,15.5186016806223,22.8902249601427,38.408826640765
"177","HC4","Provision of condoms and hormonal contraceptives, including emergency contraceptives","Health center",1,"Time-bound (non-urgent)","Non-health outcomes","4.9","USD","2016.0","LIC","104114139","1.0","NA","1.0","NA","None","1.04114139E8","0.52","0.8",177,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,4.96918501858472,0,4.96918501858472
"178","HC40","Screening and management of diabetes among at-risk adults, including glycemic control, management of blood pressure and lipids, and consistent foot care","Health center",1,"Chronic","Mortality reduction: age 5+; group II-III causes","125.4","USD","2008.0","Thailand","29747930","0.8","Require meds","1.0","NA","Population","2.3798344E7","0.04","0.8",178,33.3133006412338,"Thailand","2008.0",50,97.6806635321804,110.550946791118,1.13175876159663,1.35931234443884,35.2963833333333,5720.743348,794.4947062,0.138879627675966,51.1373303977892,13.021932569118,64.1592629669071
"179","HC41","Secondary prophylaxis with penicillin for rheumatic fever or established rheumatic heart disease","Health center",1,"Chronic","Mortality reduction: age 5+; group II-III causes","0.37","USD","2010.0","Cuba","317520123","1.0","NA","1.0","NA","None","3.17520123E8","0.04","0.8",179,1,"Cuba","2010.0",52,100,114.732185103194,1.14732185103194,1.21232662515201,1,7110.409888,794.4947062,0.111736836372941,0.134568255391873,0.0332033115093867,0.16777156690126
"180","HC42","Treatment of acute pharyngitis in children to prevent rheumatic fever","Health center",1,"Urgent","Mortality reduction: age 5+; group II-III causes","0.37","USD","2010.0","Cuba","317520123","1.0","NA","1.0","NA","None","3.17520123E8","0.04","0.8",180,1,"Cuba","2010.0",52,100,114.732185103194,1.14732185103194,1.21232662515201,1,7110.409888,794.4947062,0.111736836372941,0.134568255391873,0.0332033115093867,0.16777156690126
"181","HC43","Long term management of ischemic heart disease, stroke, and peripheral vascular disease with aspirin, beta blockers, ACEi, and statins (as indicated) to reduce risk of further events","Health center",1,"Chronic","Mortality reduction: age 5+; group II-III causes","101.05","USD","2012.0","Tanzania","19381239","1.0","NA","1.0","NA","None","1.9381239E7","0.04","0.8",181,1571.69799856913,"Tanzania","2012.0",54,130.722757255987,166.198224024889,1.27137942553822,1.1191837358014,2177.08595381578,1030.71271,794.4947062,0.770820713174285,33.9280549508196,50.0445095677721,83.9725645185916
"182","HC44","Medical management of heart failure with diuretics, beta-blockers, ACEi, and mineralocorticoid antagonists","Health center",1,"Chronic","Mortality reduction: age 5+; group II-III causes","1191.86","R","2002.0","Brazil","1254950","1.0","NA","1.0","NA","None","1254950.0","0.04","0.8",182,2.92036301775519,"Brazil","2002.0",44,60.8675805806435,150.482602233368,2.4722947880932,1.69456953423677,3.49131342157271,11047.89544,794.4947062,0.0719136699396569,207.476567070205,42.4860301052051,249.96259717541
