"","Code","Platform","Urgency","Objective","HPP","Intervention","LIC.Unit.Price","LIC.PIN","LIC.Coverage","LIC.Target","LMIC.Unit.Price","LMIC.PIN","LMIC.Coverage","LMIC.Target"
"232","RH15","Referral and speacialty hospitals","Time-bound (non-urgent)","Mortality reduction; under-5",0,"Repair of anorectal malformations and Hirschsprung's Disease",107.776727965888,"5440.0","0.01","0.8",138.042439449437,"12034.0","0.03","0.8"
"233","RH16","Referral and speacialty hospitals","Time-bound (non-urgent)","Non-health outcomes",1,"Repair of obstetric fistula",107.776727965888,"67442.0","0.01","0.8",138.042439449437,"91635.0","0.03","0.8"
"234","RH17","Referral and speacialty hospitals","Time-bound (non-urgent)","Mortality reduction; under-5",0,"Insertion of shunt for hydrocephalus",215.553455931777,"69214.0","0.01","0.8",276.084878898875,"143176.0","0.03","0.8"
"235","RH18","Referral and speacialty hospitals","Time-bound (non-urgent)","Reduction in disability",1,"Surgery for trachomatous trichiasis",107.776727965888,"1410198.0","0.01","0.8",138.042439449437,"456708.0","0.03","0.8"
"236","RH2","Referral and speacialty hospitals","Urgent","Mortality reduction: age 5+; group I causes",0,"Specialized TB services, including management of MDR- and XDR-TB treatment failure and surgery for TB",2265.44093161101,"531.0","0.56","0.8",2945.65680917455,"2064.0","0.54","0.8"
"237","RH4","Referral and speacialty hospitals","Urgent","Mortality reduction: age 5+; group II-III causes",0,"Management of acute ventilatory failure due to acute exacerbations of asthma and COPD; in COPD use of bilevel positive airway pressure preferred",225.888833691739,"1556360.0","0.05","0.8",239.00925890227,"3672661.0","0.08","0.8"
"238","RH5","Referral and speacialty hospitals","Time-bound (non-urgent)","Reduction in disability",0,"Retinopathy screening via telemedicine, followed by treatment using laser photocoagulation",9.31258462795054,"1.4873965E7","0.04","0.8",12.1679786135018,"7.3546859E7","0.31","0.8"
"239","RH7","Referral and speacialty hospitals","Chronic","Mortality reduction: age 5+; group II-III causes",1,"Treatment of early stage breast cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases that are detected by clinical examination at health centers and first-level hospitals",154.375524632275,"529955.0","0.05","0.8",311.168730839478,"1586023.0","0.08","0.8"
"240","RH8","Referral and speacialty hospitals","Chronic","Mortality reduction: age 5+; group II-III causes",1,"Treatment of early stage colorectal cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases that are detected by clinical examination at health centers and first-level hospitals",874.007437088679,"87234.0","0.05","0.8",1091.06505055781,"347475.0","0.08","0.8"
"241","RH9.1","Referral and speacialty hospitals","Chronic","Mortality reduction; under-5",1,"Treatment of early-stage childhood cancers (such as Burkitt and Hodgkin lymphoma, acute lymphoblastic leukemia, retinoblastoma, and Wilms tumor) with curative intent in pediatric cancer units or hospitals",24.1432289112496,"45325.0","0.05","0.8",32.317123047589,"87922.0","0.08","0.8"
"242","RH9.2","Referral and speacialty hospitals","Chronic","Mortality reduction; under-5",1,"Treatment of early-stage childhood cancers (such as Burkitt and Hodgkin lymphoma, acute lymphoblastic leukemia, retinoblastoma, and Wilms tumor) with curative intent in pediatric cancer units or hospitals",3182.37499143983,"69104.0","0.05","0.8",7360.91213317351,"149067.0","0.08","0.8"
